Smry_Ctgry,State,Srvc_Ctgry,Prvdr_ID,Prvdr_Name,Prvdr_City,Prvdr_ZIP,Bene_Dstnct_Cnt,Tot_Epsd_Stay_Cnt,Tot_Srvc_Days,Bene_LE_7_Srvc_Days_Pct,Bene_LE_30_Srvc_Days_Pct,Bene_GE_60_Srvc_Days_Pct,Bene_GE_180_Srvc_Days_Pct,Tot_Chrg_Amt,Tot_Mdcr_Stdzd_Pymt_Amt,Tot_Mdcr_Pymt_Amt,Tot_Outlier_Pymt_Amt,Tot_Alowd_Amt,Tot_Coinsrnc_Amt,Bene_MA_Pct,Bene_Dual_Pct,Bene_Rrl_Pct,Bene_Avg_Age,Bene_Male_Pct,Bene_Feml_Pct,Bene_Race_Wht_Pct,Bene_Race_Black_Pct,Bene_Race_API_Pct,Bene_Race_Hspnc_Pct,Bene_Race_Natind_Pct,Bene_Race_Othr_Pct,Bene_Avg_Risk_Scre,Bene_Avg_CC_Cnt,Bene_CC_AF_Pct,Bene_CC_Alzhmr_Pct,Bene_CC_Asthma_Pct,Bene_CC_Cncr_Pct,Bene_CC_CHF_Pct,Bene_CC_CKD_Pct,Bene_CC_COPD_Pct,Bene_CC_Dprssn_Pct,Bene_CC_Dbts_Pct,Bene_CC_Hyplpdma_Pct,Bene_CC_Hyprtnsn_Pct,Bene_CC_IHD_Pct,Bene_CC_Opo_Pct,Bene_CC_RAOA_Pct,Bene_CC_Sz_Pct,Bene_CC_Strok_Pct,Bene_Prmry_Dx_Cncr_Pct,Bene_Prmry_Dx_COPD_Pct,Bene_Prmry_Dx_Rsprtryfailr_Pct,Bene_Prmry_Dx_Dmnt_Pct,Bene_Prmry_Dx_Strok_Pct,Bene_Prmry_Dx_CHF_Pct,Bene_Prmry_Dx_Hyprtnsn_Pct,Bene_Prmry_Dx_Othrcrdvsclr_Pct,Bene_Prmry_Dx_Infctn_Pct,Bene_Prmry_Dx_Ortho_Pct,Bene_Prmry_Dx_Injury_Pct,Bene_Prmry_Dx_Mtr_Nrl_Pct,Bene_Prmry_Dx_Dbts_Pct,Bene_Prmry_Dx_Skn_Pct,Bene_Prmry_Dx_Aftrcre_Pct,Nrsng_Visits_Cnt,PT_Visits_Cnt,OT_Visits_Cnt,SLP_Visits_Cnt,MSW_Visits_Cnt,Aide_Visits_Cnt,Physn_Visits_Cnt,Tot_Nrsng_Mnts,Tot_PT_Mnts,Tot_OT_Mnts,Tot_SLP_Mnts,Tot_MSW_Mnts,Tot_Aide_Mnts,Nrsng_Mnts_Avg_7_Day_Prior_Death,MSW_Mnts_Avg_7_Day_Prior_Death,Aide_Mnts_Avg_7_Day_Prior_Death,Tot_Asmt_Cnt,Asmt_10_Mnts_RV_Thrshld_Pct,Asmt_10_Mnts_RU_Thrshld_Pct,Srvc_Site_Days_Home_Pct,Srvc_Site_Days_Astd_Lvg_Fac_Pct,Srvc_Site_Days_LTCF_Pct,Srvc_Site_Days_SNF_Pct,Srvc_Site_Days_IP_Pct,Srvc_Site_Days_IP_Hospc_Pct,Dschrg_Cmnty_Slfcr_Pct,Dschrg_IP_Pct,Dschrg_HH_Pct,Dschrg_SNF_Pct,Dschrg_IRF_Pct,Dschrg_Hospc_Pct,Dschrg_Death_Pct,Dschrg_Unk_Pct,Dschrg_Hospc_Lv_Pct,Hospc_RHC_Days_Pct,Tot_HH_LUPA_Epsds_Cnt,HHRG_Low_Thrpy_Erly_Epsd_Day_Pct,HHRG_Mdm_Thrpy_Erly_Epsd_Day_Pct,HHRG_Low_Thrpy_Lte_Epsd_Day_Pct,HHRG_Mdm_Thrpy_Lte_Epsd_Day_Pct,HHRG_High_Thrpy_Epsd_Day_Pct,RUG_AAA_Days_Pct,RUG_Rehab_Days_Pct,RUG_Very_High_Rehab_Days_Pct,RUG_Ultra_High_Rehab_Days_Pct,RUG_Clncl_Cmplx_Days_Pct,RUG_Rdcd_Phys_Fnctng_Days_Pct,RUG_Spcl_High_Care_Days_Pct,RUG_Bhvrl_Smptm_Days_Pct,RUG_Extnsv_Srvc_Days_Pct,CMG_Strok_Days_Pct,CMG_Injury_Trma_Days_Pct,CMG_Ortho_Days_Pct,CMG_Arthrts_Days_Pct,CMG_Crdvsclr_Plmnry_Days_Pct,CMG_Nrlgcl_Days_Pct,CMG_Othr_Days_Pct
PROVIDER,VA,SNF,495301,HERITAGE HALL  FRONT ROYAL,FRONT ROYAL,22630,111,150,4349,*,0.41,0.22,NA,2407190.2,1684505.94,1719663.47,NA,2108175.47,388512,0,0.43,0.55,78,0.54,0.46,0.95,*,0,*,0,*,2.6,6.8,0.32,0.48,0.1,0.15,0.54,0.63,0.4,0.56,0.51,0.63,**,0.6,0.12,0.51,*,0.23,*,*,*,0,0.11,*,*,*,0.34,*,0.15,*,0,*,0,NA,NA,NA,NA,NA,NA,NA,NA,54522,46811,8684,NA,NA,NA,NA,NA,215,0.96,0.85,NA,NA,NA,NA,NA,NA,*,0.17,0.42,NA,NA,0,*,0.13,NA,NA,NA,NA,NA,NA,NA,NA,0,0.12,0.53,0.3,0.02,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495302,THE CARRINGTON,LYNCHBURG,24501,41,44,1223,*,0.41,*,NA,616980.08,511544.62,451570.25,NA,537602.25,86032,0,0.34,0.02,84,*,*,0.68,0.32,0,0,0,0,1.6,6.3,*,0.61,*,*,0.54,0.56,*,0.34,0.41,0.56,**,0.44,0.34,0.63,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,**,NA,NA,NA,NA,NA,NA,NA,NA,14169,13742,3944,NA,NA,NA,NA,NA,59,0.94,0.94,NA,NA,NA,NA,NA,NA,*,*,0.3,NA,NA,0,*,0.39,NA,NA,NA,NA,NA,NA,NA,NA,0,0.12,0.51,0.34,0,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495303,RIVERSIDE CONVALESCENT CNTR WE,WEST POINT,23181,110,131,2823,0.12,0.52,*,NA,1865342.95,1142959.01,1091426.65,NA,1298906.65,207480,0,0.22,0.14,80,0.39,0.61,0.75,0.22,*,0,*,*,2.3,6.7,0.33,0.46,*,0.17,0.63,0.67,0.26,0.44,0.57,0.69,**,0.52,0.11,0.56,0.12,0.18,*,*,*,*,*,*,*,0.11,0.15,0.15,0.11,*,*,0,*,NA,NA,NA,NA,NA,NA,NA,NA,37505,36547,3552,NA,NA,NA,NA,NA,148,0.66,0.81,NA,NA,NA,NA,NA,NA,*,0.2,0.4,NA,NA,*,*,0.15,NA,NA,NA,NA,NA,NA,NA,NA,0,0.09,0.46,0.36,0.01,0.01,0.07,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495305,COLISEUM CONVALESCENT AND REHABILITATION CENTER,HAMPTON,23666,161,206,4891,0.12,0.48,0.13,NA,3707275.26,1715430.18,1562131.62,NA,2007643.62,445512,*,0.45,0.01,78,0.41,0.59,0.38,0.6,*,*,0,0,3.1,6.6,0.23,0.65,0.21,0.2,0.5,0.68,0.25,0.38,0.61,0.62,**,0.52,*,0.43,0.09,0.27,0,0,0,0,*,*,0,0,*,0,*,*,*,*,**,NA,NA,NA,NA,NA,NA,NA,NA,46172,47867,16130,NA,NA,NA,NA,NA,237,0.21,0.24,NA,NA,NA,NA,NA,NA,0.29,0.23,0,NA,NA,0,*,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0.19,0.48,0.13,0.02,0.01,0.14,0,0.02,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495306,BLUE RIDGE NURSING CENTER INC,STUART,24171,116,132,4266,*,0.41,0.22,NA,2193181.01,1546107.8,1266834.2,NA,1685138.2,418304,*,0.39,0.96,81,0.33,0.67,0.96,*,0,0,0,*,1.9,6.4,0.24,0.51,*,0.09,0.55,0.53,0.36,0.53,0.48,0.5,**,0.56,0.16,0.55,0.25,0.14,*,*,0,*,*,*,0,*,*,0.17,0.13,*,*,0,0.22,NA,NA,NA,NA,NA,NA,NA,NA,48369,49680,12730,NA,NA,NA,NA,NA,193,0.3,0.26,NA,NA,NA,NA,NA,NA,0.32,0.16,0,NA,NA,0,0.09,0.25,NA,NA,NA,NA,NA,NA,NA,NA,0,0.15,0.42,0.38,0.02,0,0.04,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495308,RIVERSIDE REHABILITATION CENTER AT HAMPTON,HAMPTON,23661,161,196,3275,0.12,0.71,*,NA,2295340.24,1410130.93,1292048.11,NA,1445416.11,153368,*,0.32,0.03,74,0.47,0.53,0.37,0.63,0,0,0,0,3.2,6.6,0.2,0.42,0.18,0.13,0.51,0.66,0.31,0.37,0.61,0.67,**,0.53,*,0.58,0.14,0.22,*,*,*,0,*,*,*,*,0.07,0.09,*,*,*,0,0.47,NA,NA,NA,NA,NA,NA,NA,NA,49902,43088,9010,NA,NA,NA,NA,NA,179,0.23,0.2,NA,NA,NA,NA,NA,NA,0.37,0.17,0.18,NA,NA,*,*,0.08,NA,NA,NA,NA,NA,NA,NA,NA,0,0.15,0.32,0.42,0.03,0.01,0.07,0.01,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495309,ENVOY OF THORNTON HALL,NORFOLK,23509,152,180,5429,0.13,0.41,0.22,NA,2776919.85,2316413.24,2100693.3,NA,2634821.3,534128,*,0.37,0.01,77,0.43,0.57,0.49,0.47,0,*,0,*,2.5,6.9,0.24,0.61,0.12,0.13,0.53,0.66,0.45,0.51,0.54,0.65,**,0.49,0.1,0.45,0.17,0.3,*,*,*,0,0.09,*,0,0.08,0.16,0.11,*,*,*,*,*,NA,NA,NA,NA,NA,NA,NA,NA,64234,53971,22565,NA,NA,NA,NA,NA,241,0.44,0.58,NA,NA,NA,NA,NA,NA,0.31,0.22,0,NA,NA,0,*,0.12,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.12,0.28,0.53,0.02,0.01,0.04,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495311,OUR LADY OF HOPE HEALTH CENTER,RICHMOND,23233,108,121,3957,*,0.41,0.12,NA,2168657.67,1568779.98,1489844.64,NA,1833516.64,343672,*,*,0.01,85,0.29,0.71,0.95,*,*,*,0,0,1.6,6.2,0.27,0.57,*,0.3,0.36,0.45,0.25,0.41,0.41,0.66,**,0.54,0.19,0.59,*,0.17,*,*,0,0,*,*,*,*,*,*,0.28,*,0,*,*,NA,NA,NA,NA,NA,NA,NA,NA,43691,42640,19653,NA,NA,NA,NA,NA,172,0.75,0.63,NA,NA,NA,NA,NA,NA,0.64,0.09,0,NA,NA,0,*,0.11,NA,NA,NA,NA,NA,NA,NA,NA,0,0.07,0.48,0.43,0.01,0.01,0,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495312,JOHNSON CNTR/FALCONS LANDING,STERLING,20165,57,79,2081,*,0.4,*,NA,901477.16,803726.03,820467,NA,993595,173128,*,0,0.04,86,0.39,0.61,0.98,*,0,0,0,*,2.2,7.2,0.47,0.6,*,0.28,0.54,0.61,0.32,0.39,0.35,0.58,**,0.63,0.23,0.63,*,0.3,*,*,0,*,*,*,*,*,*,*,*,*,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,22220,22664,10458,NA,NA,NA,NA,NA,104,0.44,0.64,NA,NA,NA,NA,NA,NA,0.59,*,0,NA,NA,0,*,*,NA,NA,NA,NA,NA,NA,NA,NA,0,0.11,0.39,0.38,0.02,0.01,0.09,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495315,CONSULATE HEALTH CARE OF WOODSTOCK,WOODSTOCK,22664,232,294,9016,0.06,0.38,0.22,NA,4166420.57,3581173.16,2959118,NA,3765630,806512,0,0.32,0.58,79,0.39,0.61,0.97,*,*,0,0,*,2,6.5,0.25,0.51,0.13,0.14,0.47,0.57,0.34,0.5,0.41,0.69,**,0.54,0.22,0.54,0.11,0.18,*,*,*,*,0.09,0.05,0,0.08,0.16,0.05,0.16,*,*,*,0.24,NA,NA,NA,NA,NA,NA,NA,NA,101976,92014,31382,NA,NA,NA,NA,NA,395,0.81,0.91,NA,NA,NA,NA,NA,NA,0.33,0.19,0,NA,NA,*,0.06,0.12,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.22,0.57,0.04,0.03,0.05,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495316,WARREN MEMORIAL HOSP LYNN CARE,FRONT ROYAL,22630,309,382,8997,0.08,0.52,0.11,NA,6459969.57,3469037.3,3536915.55,NA,4208451.55,671536,*,0.14,0.53,80,0.27,0.73,0.97,*,*,0,0,0,1.9,6.6,0.27,0.39,0.14,0.16,0.47,0.51,0.38,0.51,0.41,**,**,0.56,0.21,0.61,0.1,0.15,*,*,0,*,0,*,*,0,*,*,*,*,0,*,**,NA,NA,NA,NA,NA,NA,NA,NA,112817,93749,19938,NA,NA,NA,NA,NA,432,0.75,0.85,NA,NA,NA,NA,NA,NA,0.39,0.1,0.29,NA,NA,0,0.04,0.03,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.39,0.37,0.02,0.03,0.09,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495317,HERITAGE HALL DILLWYN,DILLWYN,23936,49,74,2288,*,0.31,0.35,NA,1051854.35,877954.52,722969.4,NA,973465.4,250496,0,0.63,0.12,80,0.41,0.59,0.51,0.49,0,0,0,0,2.2,6.9,*,0.65,*,*,0.45,0.69,0.35,0.43,0.61,0.71,**,0.65,*,0.45,*,0.31,0,*,0,0,*,*,*,*,0.29,*,*,*,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20011,19038,13798,NA,NA,NA,NA,NA,99,0.33,0.42,NA,NA,NA,NA,NA,NA,*,0.26,0.22,NA,NA,0,*,*,NA,NA,NA,NA,NA,NA,NA,NA,0,0.13,0.5,0.34,0,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495318,BERRY HILL NURSING HOME,SOUTH BOSTON,24592,71,96,2280,*,0.48,*,NA,1082703.53,942646.12,783592.43,NA,976176.43,192584,0,0.54,0.96,76,0.39,0.61,0.46,0.52,0,*,0,*,2.4,6.3,0.2,0.35,*,*,0.54,**,0.3,0.37,0.65,**,**,0.54,*,0.48,*,*,0,0,*,0,*,*,*,*,0.24,0.18,*,*,*,*,*,NA,NA,NA,NA,NA,NA,NA,NA,27121,26966,8072,NA,NA,NA,NA,NA,106,*,0.67,NA,NA,NA,NA,NA,NA,0.3,0.27,0,NA,NA,0,*,0.11,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.12,0.7,0.01,0,0.07,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495319,THE VIRGINIAN,FAIRFAX,22031,312,374,9837,0.06,0.51,0.12,NA,6632222.17,4362195.33,4431376.52,NA,5153064.52,721688,*,*,0.01,83,0.38,0.62,0.92,*,0.04,*,0,*,1.8,6.1,0.32,0.47,0.14,0.19,0.39,0.49,0.24,0.34,0.34,0.71,**,0.48,0.19,0.62,0.11,0.2,*,0,0,0,*,*,0,*,*,*,*,0,0,*,**,NA,NA,NA,NA,NA,NA,NA,NA,119811,107231,49960,NA,NA,NA,NA,NA,421,0.36,0.16,NA,NA,NA,NA,NA,NA,0.61,0.17,0.05,NA,NA,*,*,*,NA,NA,NA,NA,NA,NA,NA,NA,0,0.06,0.3,0.62,0.01,0.01,0.01,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495320,HERITAGE HALL CLINTWOOD,CLINTWOOD,24228,72,87,2714,*,0.35,0.24,NA,1357446.44,1175349.11,970851.06,NA,1218307.06,247456,*,0.58,0.92,79,0.4,0.6,0.97,0,0,*,*,0,2.8,7.9,0.22,0.6,*,*,0.74,0.74,0.65,0.58,0.54,0.72,**,0.72,0.21,0.61,0.29,0.17,0,*,0,0,0,*,0,0.26,*,*,*,*,0.24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,29635,32681,10116,NA,NA,NA,NA,NA,118,0.79,0.77,NA,NA,NA,NA,NA,NA,0.23,0.24,0,NA,NA,0,*,0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.1,0.25,0.62,0.02,0,0.01,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495321,HERITAGE HALL LEXINGTON,EAST LEXINGTON,24450,91,123,3021,*,0.46,0.16,NA,1524844.34,1245073.18,1030151.86,NA,1296607.86,266456,0,0.47,0.88,80,0.36,0.64,0.96,*,0,*,0,0,2.3,6.8,0.25,0.65,*,0.15,0.57,0.57,0.44,0.56,0.53,0.62,**,0.58,0.23,0.3,0.25,0.12,*,*,*,0,*,*,*,*,0.18,*,0.15,*,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,27956,35079,22023,NA,NA,NA,NA,NA,157,0.8,0.85,NA,NA,NA,NA,NA,NA,0.2,0.23,*,NA,NA,0,*,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0.21,0.23,0.52,0.01,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495323,HERITAGE HALL - LAUREL MEADOWS,LAUREL FORK,24352,78,109,3209,*,0.27,0.26,NA,1436648.6,1325715.71,1093334.79,NA,1404174.79,310840,0,0.42,0.9,80,0.41,0.59,0.99,0,0,0,*,*,2.2,6.8,0.19,0.55,*,*,0.47,0.68,0.32,0.59,0.51,0.67,**,0.53,0.18,0.6,0.14,0.15,*,*,*,*,*,*,0,*,0.21,*,0.21,*,0,*,*,NA,NA,NA,NA,NA,NA,NA,NA,31421,35293,16020,NA,NA,NA,NA,NA,136,0.74,0.79,NA,NA,NA,NA,NA,NA,*,0.17,0.23,NA,NA,0,*,0.13,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.31,0.53,0.01,0,0.05,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495324,SEASIDE HHC @ ATLANTIC SHORE,VIRGINIA BEACH,23454,272,322,6416,0.1,0.65,0.04,NA,3591696.61,2951601.4,2688304.38,NA,3059640.38,371336,0,*,0.03,84,0.38,0.63,0.96,*,*,*,0,*,1.9,6.7,0.41,0.49,0.12,0.2,0.52,0.46,0.35,0.42,0.33,0.74,**,0.55,0.28,0.6,0.11,0.19,*,*,*,0,*,*,0,*,*,*,*,*,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,96007,92331,19401,NA,NA,NA,NA,NA,339,0.49,0.6,NA,NA,NA,NA,NA,NA,0.08,0.2,0.44,NA,NA,0,*,0.08,NA,NA,NA,NA,NA,NA,NA,NA,0,0.04,0.23,0.69,0.02,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495325,PHEASANT RIDGE NURSING & REHAB CENTER,ROANOKE,24014,228,270,8065,0.07,0.41,0.16,NA,4146490.03,3353321.86,3056958.38,NA,3757982.38,701024,*,0.22,0.04,81,0.33,0.67,0.94,0.05,0,0,*,*,2.2,6.6,0.25,0.51,0.1,0.14,0.48,0.53,0.34,0.5,0.4,0.68,**,0.56,0.23,0.58,0.18,0.2,*,*,*,*,*,0,0,*,*,0.27,0.06,*,*,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,90866,91159,29932,NA,NA,NA,NA,NA,360,0.86,0.87,NA,NA,NA,NA,NA,NA,0.45,0.16,0,NA,NA,0,*,0.13,NA,NA,NA,NA,NA,NA,NA,NA,0,0.12,0.33,0.51,0.01,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495326,TRINITY MISSION HEALTH/REHAB OF CHARLOTTESVILLE,CHARLOTTESVILLE,22901,139,188,5061,0.14,0.46,0.22,NA,3715737.17,2126416.57,1924716.16,NA,2413548.16,488832,0,0.68,0.17,69,0.53,0.47,0.62,0.35,0,*,*,*,3.3,6.4,0.17,0.51,0.18,0.11,0.4,0.64,0.36,0.57,0.51,0.58,**,0.45,0.12,0.44,0.32,0.19,*,*,*,0.13,*,*,*,*,0.24,*,*,*,0,*,*,NA,NA,NA,NA,NA,NA,NA,NA,54006,50339,34104,NA,NA,NA,NA,NA,236,0.83,0.72,NA,NA,NA,NA,NA,NA,*,0.26,0.17,NA,NA,0,*,0.26,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.14,0.66,0.01,0,0.08,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495327,ENVOY OF WESTOVER HILLS,RICHMOND,23225,164,215,6622,0.1,0.34,0.21,NA,2942349.29,2397694.92,2282162.09,NA,2965858.09,683696,0,0.77,0.02,68,0.57,0.43,0.3,0.63,*,*,0,0,3.7,6.7,0.19,0.6,0.12,0.12,0.46,0.68,0.37,0.64,0.55,0.53,**,0.53,*,0.32,0.42,0.22,*,*,*,0.11,0.09,*,*,*,0.07,0.07,*,0.07,*,*,*,NA,NA,NA,NA,NA,NA,NA,NA,56310,42043,53658,NA,NA,NA,NA,NA,302,0.7,0.81,NA,NA,NA,NA,NA,NA,0.17,0.19,0,NA,NA,0,0.07,0.27,NA,NA,NA,NA,NA,NA,NA,NA,0,0.22,0.15,0.48,0.05,0.01,0.09,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495328,CARRINGTON PLACE OF TAPPAHANNOCK,TAPPAHANNOCK,22560,35,37,1408,*,0.49,*,NA,776316.76,608062.4,503173.1,NA,635109.1,131936,0,0.71,0.2,81,0.43,0.57,0.51,0.49,0,0,0,0,2.4,6.7,*,**,*,*,0.51,0.69,0.31,0.37,0.34,**,**,0.57,*,0.51,*,0.31,*,0,0,*,*,0,0,*,*,0,*,*,*,0,0,NA,NA,NA,NA,NA,NA,NA,NA,15593,15049,11036,NA,NA,NA,NA,NA,64,*,0.8,NA,NA,NA,NA,NA,NA,*,*,0,NA,NA,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.04,0.15,0.74,0.01,0.04,0,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495330,CARRINGTON PLACE OF CHESAPEAKE,CHESAPEAKE,23323,146,181,4690,0.11,0.51,0.14,NA,2640858.43,1978141.91,1794996.73,NA,2182596.73,387600,0,0.33,0.02,77,0.46,0.54,0.55,0.45,0,0,*,*,2.4,6.8,0.21,0.64,0.13,0.09,0.45,0.61,0.36,0.45,0.58,0.67,**,0.51,0.16,0.52,0.21,0.27,*,*,*,*,*,*,*,0.1,0.12,0.09,0.15,0.09,*,*,0,NA,NA,NA,NA,NA,NA,NA,NA,52754,48115,29566,NA,NA,NA,NA,NA,223,0.55,0.8,NA,NA,NA,NA,NA,NA,0.36,0.17,0,NA,NA,0,*,0.19,NA,NA,NA,NA,NA,NA,NA,NA,0,0.08,0.12,0.68,0.01,0.02,0.07,0,0.02,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495331,GRAYSON REHABILITATION  AND HEALTH CARE CENTER,INDEPENDENCE,24348,111,139,5792,*,0.33,0.41,NA,2657267.01,2314158.81,1905252.21,NA,2511884.21,606632,*,0.36,0.96,81,0.32,0.68,0.97,*,0,0,0,*,1.8,6.3,0.22,0.6,0.1,0.16,0.56,0.56,0.34,0.48,0.42,0.49,**,0.53,0.15,0.48,0.2,0.12,*,*,*,0.13,*,*,0,*,*,*,0.2,*,*,*,*,NA,NA,NA,NA,NA,NA,NA,NA,58690,57601,20175,NA,NA,NA,NA,NA,228,0.9,0.96,NA,NA,NA,NA,NA,NA,0.32,0.15,0,NA,NA,0,0.1,0.19,NA,NA,NA,NA,NA,NA,NA,NA,0,0.08,0.26,0.61,0.02,0.01,0.02,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495332,RIVERSIDE CONVALESCENT CENTER-SMITHFIELD,SMITHFIELD,23430,105,119,2131,0.15,0.71,*,NA,1592489.27,965251.03,882518.65,NA,982990.65,100472,0,0.21,0.06,81,0.31,0.69,0.77,0.21,*,*,0,0,2.1,6.6,0.29,0.41,0.18,*,0.56,0.52,0.34,0.38,0.45,**,**,0.45,0.26,0.62,0.13,0.22,*,*,0,*,*,*,0,*,0.1,0.1,0.12,0,0,*,0.36,NA,NA,NA,NA,NA,NA,NA,NA,26198,23916,2355,NA,NA,NA,NA,NA,89,0.3,0.4,NA,NA,NA,NA,NA,NA,0.18,0.14,0.37,NA,NA,0,*,0.14,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.27,0.56,0.01,0,0.06,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495333,HIGHLAND RIDGE REHAB CENTER,DUBLIN,24084,198,255,8264,0.06,0.41,0.26,NA,5234958.1,3307012.71,2754295.52,NA,3563695.52,809400,0,0.35,0.64,80,0.29,0.71,0.96,*,0,0,0,*,2.2,7,0.24,0.49,0.15,0.13,0.48,0.53,0.43,0.6,0.46,0.65,**,0.66,0.26,0.7,0.13,0.2,*,*,*,0,*,*,*,0.08,0.18,*,0.06,0,0,0,0.28,NA,NA,NA,NA,NA,NA,NA,NA,104705,101030,25489,NA,NA,NA,NA,NA,364,0.73,0.72,NA,NA,NA,NA,NA,NA,0.42,0.22,0,NA,NA,0,*,0.13,NA,NA,NA,NA,NA,NA,NA,NA,0,0.06,0.26,0.66,0.01,0,0.01,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495334,RIVERSIDE SHORE REHABILITATION CENTER,PARKSLEY,23421,141,186,4252,0.11,0.6,0.13,NA,2784872.93,1472597.12,1214567.12,NA,1518567.12,304000,0,0.45,0.96,76,0.35,0.65,0.65,0.35,0,*,0,*,2.3,6.1,0.25,0.33,0.13,0.12,0.46,0.57,0.32,0.45,0.56,0.57,**,0.5,0.09,0.52,0.12,0.26,*,*,*,*,0.13,*,*,*,0.08,0.2,0.11,*,*,0,0,NA,NA,NA,NA,NA,NA,NA,NA,49748,37616,2657,NA,NA,NA,NA,NA,202,0.58,0.67,NA,NA,NA,NA,NA,NA,0.32,0.19,0.14,NA,NA,0,*,0.15,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,0.31,0.14,0.01,0.01,0.03,0,0,NA,NA,NA,NA,NA,NA,NA
PROVIDER,VA,SNF,495336,AUGUSTA NURSING & REHAB CENTER,FISHERSVILLE,22939,327,374,9386,0.15,0.53,0.12,NA,4599640.05,3749976.59,3104447.5,NA,3891199.5,786752,*,0.27,0.04,78,0.35,0.65,0.94,0.06,0,*,0,*,2.3,6.5,0.27,0.38,0.1,0.18,0.51,0.52,0.34,0.52,0.5,0.66,**,0.53,0.25,0.55,0.11,0.16,0.04,0.04,0.05,*,0.05,0.06,0,0.06,0.13,0.07,0.22,*,*,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,128925,129221,17487,NA,NA,NA,NA,NA,466,0.71,0.81,NA,NA,NA,NA,NA,NA,0.5,0.14,0,NA,NA,0,0.05,0.09,NA,NA,NA,NA,NA,NA,NA,NA,0,0.11,0.3,0.52,0.03,0.01,0.04,0,0,NA,NA,NA,NA,NA,NA,NA
